Country,Sct,Commodity,Description,Formula / Source,Currency / Unit,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
United Kingdom,               A2.  Payments based on output,Sugar,Sugar specific programmes in A2,TOTAL table,GBP mln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00
United Kingdom,B.  Payments based on input use,Sugar,,B1+B2+B3,GBP mln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00
United Kingdom,                B1.  Variable input use,Sugar,Sugar specific programmes in B1,TOTAL table,GBP mln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00
United Kingdom,                B2.  Fixed capital formation,Sugar,Sugar specific programmes in B2,TOTAL table,GBP mln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00
United Kingdom,                B3.  On-farm services,Sugar,Sugar specific programmes in B3,TOTAL table,GBP mln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00
United Kingdom,"C. Payments based on current A/An/R/I, 
production required, single commodity",Sugar,Sugar specific programmes in C,TOTAL table,GBP mln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00
United Kingdom,"D.  Payments based on non-current A/An/R/I, production required",Sugar,Sugar specific programmes in D,TOTAL table,GBP mln,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00
United Kingdom,IV. % Producer Single Commodity Transfers,Sugar,Sugar specific transfers  / value of receipts from Sugar production,%SCTRS = 100* SCTRS / ( (PPRS*QPRS) + A.2RS + BRS + CRS + DRS),%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,1.53,1.23,0.23
Mexico,I.  Level of production   ,Sugar,,MPS table,000 tons,"44,219.18","45,813.13","42,672.95","43,894.38","39,907.87","38,387.19","41,652.37","42,879.67","40,538.64","44,324.00","44,295.00","44,465.20","47,129.80","45,105.70","42,866.60","46,329.20","45,635.30","47,386.50","48,662.20","51,645.50","50,060.25","52,089.36","51,090.72","48,764.22","43,370.29","49,735.27","50,946.48","61,182.08","56,682.69","55,396.06","56,446.82","56,954.99","56,385.37","57,036.70","49,274.47"
Mexico,II.  Value of production (at farm gate)  ,Sugar,,MPS table,MXN mn,309.98,712.39,"1,329.26","2,140.60","2,155.02","2,763.88","3,165.58","3,944.93","4,134.94","5,379.60","7,617.94","9,634.81","11,150.86","10,965.24","12,347.72","13,820.00","14,192.58","15,386.40","17,216.42","20,307.01","20,036.12","21,605.67","21,018.72","18,657.19","29,430.64","34,168.13","37,047.26","28,061.77","26,867.59","30,096.13","42,140.37","50,793.72","48,409.66","44,047.16","47,947.51"
Mexico,III. Producer Single Commodity Transfers,Sugar,"Includes Sugar specific programmes in A, B, C and D",A+B+C+D,MXN mn,80.55,29.04,-139.64,24.02,599.82,"1,602.74","1,668.02","3,070.70","1,710.51",-302.25,"2,643.17","3,454.54","5,174.51","7,857.34","8,170.87","7,492.77","8,554.20","9,157.20","8,927.89","9,208.73","3,473.19","8,345.28","6,545.96",32.90,"4,213.34","1,278.30","8,108.23",0.00,"2,841.81","6,402.80","3,963.67","17,096.30","21,358.46","18,125.97","13,789.79"
Mexico,A.  Support based on commodity outputs,Sugar,,A1+A2,MXN mn,68.65,16.04,-158.14,-107.38,488.22,"1,416.34","1,647.92","2,031.40","1,710.51",-302.25,"2,443.17","3,454.54","4,674.51","6,604.34","6,917.87","7,492.77","8,554.20","9,157.20","8,927.89","9,208.73","3,473.19","8,345.28","6,545.96",0.00,"4,197.34","1,278.30","8,108.23",0.00,"2,841.81","6,402.80","3,963.67","17,096.30","21,358.46","17,303.37","12,734.39"
Mexico,               A1.  Market Price Support  ,Sugar,MPS for Sugar,TOTAL table,MXN mn,68.65,16.04,-158.14,-107.38,488.22,"1,416.34","1,647.92","2,031.40","1,710.51",-302.25,"2,443.17","3,454.54","4,674.51","6,604.34","6,917.87","7,492.77","8,554.20","9,157.20","8,927.89","9,208.73","3,473.19","8,345.28","4,900.66",0.00,"4,197.34","1,278.30","8,108.23",0.00,"2,841.81","6,402.80","3,963.67","17,096.30","21,358.46","17,303.37","12,734.39"
Mexico,               A2.  Payments based on output,Sugar,Sugar specific programmes in A2,TOTAL table,MXN mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,645.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mexico,B.  Payments based on input use,Sugar,,B1+B2+B3,MXN mn,11.90,13.00,18.50,131.40,111.60,186.40,20.10,"1,039.30",0.00,0.00,200.00,0.00,500.00,"1,253.00","1,253.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.90,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mexico,                B1.  Variable input use,Sugar,Sugar specific programmes in B1,TOTAL table,MXN mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mexico,                B2.  Fixed capital formation,Sugar,Sugar specific programmes in B2,TOTAL table,MXN mn,11.90,13.00,18.50,131.40,111.60,186.40,20.10,"1,039.30",0.00,0.00,200.00,0.00,500.00,"1,253.00","1,253.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.90,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mexico,                B3.  On-farm services,Sugar,Sugar specific programmes in B3,TOTAL table,MXN mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mexico,"C. Payments based on current A/An/R/I, 
production required, single commodity",Sugar,Sugar specific programmes in C,TOTAL table,MXN mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mexico,"D.  Payments based on non-current A/An/R/I, production required",Sugar,Sugar specific programmes in D,TOTAL table,MXN mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,822.60,"1,055.40"
Mexico,IV. % Producer Single Commodity Transfers,Sugar,Sugar specific transfers  / value of receipts from Sugar production,%SCTRS = 100* SCTRS / ( (PPRS*QPRS) + A.2RS + BRS + CRS + DRS),%,25.02,4.00,-10.36,1.06,26.46,54.33,52.36,61.61,41.37,-5.62,33.81,35.85,44.41,64.31,60.08,54.22,60.27,59.51,51.86,45.35,17.33,38.63,28.88,0.18,14.31,3.74,21.89,0.00,10.58,21.27,9.41,33.66,44.12,40.40,28.14
Russia,I.  Level of production   ,Sugar,,MPS table,000 tons,"3,159.44","3,859.63","3,315.22","3,749.01","3,206.83","2,216.75","2,687.62","2,987.39","1,764.11","2,345.80","1,977.02","1,623.82","1,424.02","1,846.90","1,749.33","1,858.38","1,890.02","2,353.61","2,236.43","2,503.03","3,187.61","3,209.00","3,481.00","3,327.00","2,782.00","4,753.00","4,877.00","4,468.00","4,607.00","5,135.00","5,796.00","6,665.00","6,273.00","7,264.00","5,110.08"
Russia,II.  Value of production (at farm gate)  ,Sugar,,MPS table,RUB mn,1.96,2.32,2.33,2.73,2.23,2.02,65.27,601.86,779.23,"2,732.17","3,056.33","2,726.18","3,141.69","5,453.16","7,153.44","9,525.60","11,690.88","16,524.41","18,468.85","20,527.06","35,748.31","30,883.54","33,704.48","27,502.90","33,446.34","57,822.75","49,781.55","60,219.69","62,822.42","119,757.25","149,829.34","116,137.12","111,264.04","105,799.02","93,325.93"
Russia,III. Producer Single Commodity Transfers,Sugar,"Includes Sugar specific programmes in A, B, C and D",A+B+C+D,RUB mn,1.76,2.07,2.04,2.26,1.69,1.38,-1.48,205.89,114.60,711.29,814.49,"1,142.69",977.85,"-3,957.65","-2,499.09",-536.75,"2,140.38","1,707.07","5,252.40","5,752.92","11,644.44","8,723.25","14,175.92","7,149.17","4,935.93",0.31,0.07,"17,761.11","16,377.19","37,851.04","40,270.46","27,762.63","33,420.13","24,192.67","10,876.43"
Russia,A.  Support based on commodity outputs,Sugar,,A1+A2,RUB mn,1.76,2.07,2.04,2.26,1.69,1.38,-1.48,205.89,114.60,711.29,814.49,"1,142.69",977.85,"-3,957.65","-2,499.09",-536.75,"2,140.38","1,707.07","5,252.40","5,709.28","11,644.44","8,723.25","14,175.92","7,149.17","4,935.93",0.31,0.07,"17,761.11","16,377.19","37,851.04","40,270.46","27,762.63","33,420.13","24,192.67","10,876.43"
Russia,               A1.  Market Price Support  ,Sugar,MPS for Sugar,TOTAL table,RUB mn,1.76,2.07,2.04,2.26,1.69,1.38,-1.48,205.89,114.60,711.29,814.49,"1,142.69",977.85,"-3,957.65","-2,499.09",-536.75,"2,140.38","1,707.07","5,252.40","5,697.96","11,644.44","8,723.25","14,175.61","7,148.86","4,935.62",0.00,0.00,"17,761.11","16,377.19","37,850.58","40,270.46","27,762.63","33,420.13","24,192.67","10,876.43"
Russia,               A2.  Payments based on output,Sugar,Sugar specific programmes in A2,TOTAL table,RUB mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.32,0.00,0.00,0.31,0.31,0.31,0.31,0.07,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00
Russia,B.  Payments based on input use,Sugar,,B1+B2+B3,RUB mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Russia,                B1.  Variable input use,Sugar,Sugar specific programmes in B1,TOTAL table,RUB mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Russia,                B2.  Fixed capital formation,Sugar,Sugar specific programmes in B2,TOTAL table,RUB mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Russia,                B3.  On-farm services,Sugar,Sugar specific programmes in B3,TOTAL table,RUB mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Russia,"C. Payments based on current A/An/R/I, 
production required, single commodity",Sugar,Sugar specific programmes in C,TOTAL table,RUB mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Russia,"D.  Payments based on non-current A/An/R/I, production required",Sugar,Sugar specific programmes in D,TOTAL table,RUB mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Russia,IV. % Producer Single Commodity Transfers,Sugar,Sugar specific transfers  / value of receipts from Sugar production,%SCTRS = 100* SCTRS / ( (PPRS*QPRS) + A.2RS + BRS + CRS + DRS),%,89.98,89.29,87.44,82.66,75.97,68.34,-2.27,34.21,14.71,26.03,26.65,41.92,31.13,-72.58,-34.94,-5.63,18.31,10.33,28.44,27.95,32.57,28.25,42.06,25.99,14.76,0.00,0.00,29.49,26.07,31.61,26.88,23.91,30.04,22.87,11.65
Turkey,I.  Level of production   ,Sugar,,MPS table,000 tons,"1,301.00","1,641.00","1,301.00","1,268.00","1,789.00","1,888.00","1,968.00","2,039.00","1,486.00","1,388.00","1,841.00","2,372.00","2,711.00","1,989.00","2,535.00","1,652.00","2,157.00","1,762.00","1,901.00","1,998.00","1,924.00","1,766.00","2,151.00","2,531.00","2,277.00","2,361.00","2,230.00","2,302.00","2,114.00","2,001.00","2,559.00","2,770.00","2,700.00","2,536.00","2,924.00"
Turkey,II.  Value of production (at farm gate)  ,Sugar,,MPS table,TRL mn,0.17,0.27,0.47,0.86,1.86,3.17,5.33,8.29,12.04,30.72,67.26,207.30,374.17,434.36,623.25,594.85,"1,222.62","1,172.06","1,394.89","1,457.46","1,316.04","1,203.24","1,654.62","1,994.54","1,904.71","1,959.34","2,230.00","1,995.07","2,511.75","3,060.39","3,801.04","4,441.29","5,280.00","4,026.04","6,700.57"
Turkey,III. Producer Single Commodity Transfers,Sugar,"Includes Sugar specific programmes in A, B, C and D",A+B+C+D,TRL mn,0.03,0.05,0.01,0.04,0.35,1.21,2.17,3.02,0.35,9.39,21.86,115.42,209.79,285.84,346.40,169.12,591.43,720.63,903.90,835.41,329.67,625.87,851.63,477.99,34.18,17.49,146.90,388.16,757.90,"1,300.25",559.92,756.61,"1,163.58",185.00,0.00
Turkey,A.  Support based on commodity outputs,Sugar,,A1+A2,TRL mn,0.02,0.04,0.00,0.00,0.28,1.06,2.04,2.78,0.00,8.73,20.52,111.97,206.36,280.97,339.37,161.93,579.24,702.50,872.01,807.64,306.70,610.94,837.56,466.22,20.48,0.00,110.41,320.28,613.41,"1,144.62",337.58,498.22,978.37,0.00,0.00
Turkey,               A1.  Market Price Support  ,Sugar,MPS for Sugar,TOTAL table,TRL mn,0.02,0.04,0.00,0.00,0.28,1.06,2.04,2.78,0.00,8.73,20.52,111.97,206.36,280.97,339.37,161.93,579.24,702.50,872.01,807.64,306.70,610.94,837.56,466.22,20.48,0.00,110.41,320.28,613.41,"1,144.62",337.58,498.22,978.37,0.00,0.00
Turkey,               A2.  Payments based on output,Sugar,Sugar specific programmes in A2,TOTAL table,TRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Turkey,B.  Payments based on input use,Sugar,,B1+B2+B3,TRL mn,0.01,0.01,0.01,0.04,0.07,0.15,0.13,0.24,0.35,0.65,1.33,3.46,3.43,4.87,7.03,7.20,12.19,18.13,27.39,27.76,22.96,14.93,14.07,11.77,13.70,17.49,36.49,56.02,124.01,127.94,171.92,198.51,185.21,185.00,0.00
Turkey,                B1.  Variable input use,Sugar,Sugar specific programmes in B1,TOTAL table,TRL mn,0.00,0.00,0.00,0.01,0.02,0.05,0.06,0.12,0.22,0.65,1.33,2.74,3.01,4.48,6.90,7.20,12.19,18.13,27.39,27.76,22.96,14.93,14.07,11.77,13.70,17.49,36.49,56.02,124.01,127.94,171.92,198.51,185.21,185.00,0.00
Turkey,                B2.  Fixed capital formation,Sugar,Sugar specific programmes in B2,TOTAL table,TRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Turkey,                B3.  On-farm services,Sugar,Sugar specific programmes in B3,TOTAL table,TRL mn,0.00,0.01,0.01,0.03,0.05,0.10,0.06,0.11,0.13,0.00,0.00,0.71,0.43,0.40,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Turkey,"C. Payments based on current A/An/R/I, 
production required, single commodity",Sugar,Sugar specific programmes in C,TOTAL table,TRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,20.49,27.70,50.42,59.87,0.00,0.00,0.00
Turkey,"D.  Payments based on non-current A/An/R/I, production required",Sugar,Sugar specific programmes in D,TOTAL table,TRL mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Turkey,IV. % Producer Single Commodity Transfers,Sugar,Sugar specific transfers  / value of receipts from Sugar production,%SCTRS = 100* SCTRS / ( (PPRS*QPRS) + A.2RS + BRS + CRS + DRS),%,17.77,17.03,2.95,4.49,17.92,36.48,39.75,35.39,2.81,29.92,31.87,54.77,55.56,65.08,54.96,28.09,47.90,60.55,63.35,56.25,24.62,51.38,51.04,23.82,1.78,0.88,6.48,18.82,28.53,40.43,13.92,16.10,21.29,4.39,0.00
Ukraine,I.  Level of production   ,Sugar,,MPS table,000 tons,"4,712.08","5,331.58","5,226.10","6,442.90","5,490.93","3,942.31","3,609.39","4,413.58","3,235.85","3,445.38","2,705.86","1,994.15","1,949.69","1,728.47","1,599.72","1,778.61","1,556.53","1,588.28","1,910.71","1,938.12","2,677.03","2,049.21","1,788.60","1,356.16","1,743.40","2,522.47","2,389.68","1,460.88","2,218.51","1,501.06","2,103.10","2,141.60","1,997.38","1,571.50","1,093.99"
Ukraine,II.  Value of production (at farm gate)  ,Sugar,,MPS table,UAH mn,"1,670.68","1,976.25","1,768.70","2,180.51","2,035.32","3,869.98",0.91,52.77,307.43,"1,205.72","1,487.07","1,232.88","1,058.67","1,113.87","1,603.68","2,166.42","1,851.36","1,878.88","2,252.67","2,737.80","4,170.25","2,675.69","2,941.58","4,126.87","6,578.99","9,670.10","7,869.72","4,292.02","7,775.79","8,146.83","11,889.99","12,281.74","10,461.81","7,691.15","7,195.56"
Ukraine,III. Producer Single Commodity Transfers,Sugar,"Includes Sugar specific programmes in A, B, C and D",A+B+C+D,UAH mn,"1,571.38","1,881.95","1,699.17","1,808.54","1,236.86","3,900.27",-0.61,8.65,42.90,-603.26,287.77,328.01,134.75,80.89,341.35,"1,102.90",604.73,758.35,724.86,978.14,419.78,"1,177.83","1,988.88","1,891.60","2,138.48","1,464.12","2,416.62","3,054.55","3,968.01","1,872.72",0.00,"1,076.62","6,535.64","5,801.21","4,227.97"
Ukraine,A.  Support based on commodity outputs,Sugar,,A1+A2,UAH mn,"1,571.38","1,881.95","1,699.17","1,808.54","1,236.86","3,900.27",-0.61,8.65,42.90,-603.26,287.77,328.01,134.75,80.89,341.35,"1,102.90",604.73,758.35,724.86,978.14,419.78,"1,177.83","1,988.88","1,891.60","2,138.48","1,464.12","2,416.62","3,054.55","3,968.01","1,872.72",0.00,"1,076.62","6,535.64","5,801.21","4,227.97"
Ukraine,               A1.  Market Price Support  ,Sugar,MPS for Sugar,TOTAL table,UAH mn,"1,469.78","1,725.41","1,565.50","1,489.96","1,041.94","2,631.57",-0.81,8.65,42.90,-603.26,287.71,328.01,134.75,80.77,340.81,"1,100.52",604.73,758.35,724.86,978.14,419.78,"1,177.83","1,988.88","1,891.60","1,940.48","1,464.12","2,416.62","3,054.55","3,968.01","1,872.72",0.00,"1,076.62","6,535.64","5,801.21","4,227.97"
Ukraine,               A2.  Payments based on output,Sugar,Sugar specific programmes in A2,TOTAL table,UAH mn,101.60,156.54,133.67,318.58,194.93,"1,268.70",0.20,0.00,0.00,0.00,0.06,0.00,0.00,0.12,0.54,2.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,B.  Payments based on input use,Sugar,,B1+B2+B3,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,                B1.  Variable input use,Sugar,Sugar specific programmes in B1,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,                B2.  Fixed capital formation,Sugar,Sugar specific programmes in B2,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,                B3.  On-farm services,Sugar,Sugar specific programmes in B3,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,"C. Payments based on current A/An/R/I, 
production required, single commodity",Sugar,Sugar specific programmes in C,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,"D.  Payments based on non-current A/An/R/I, production required",Sugar,Sugar specific programmes in D,TOTAL table,UAH mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ukraine,IV. % Producer Single Commodity Transfers,Sugar,Sugar specific transfers  / value of receipts from Sugar production,%SCTRS = 100* SCTRS / ( (PPRS*QPRS) + A.2RS + BRS + CRS + DRS),%,88.66,88.24,89.32,72.37,55.46,75.90,-55.23,16.39,13.96,-50.03,19.35,26.61,12.73,7.26,21.28,50.85,32.66,40.36,32.18,35.73,10.07,44.02,67.61,45.84,31.55,15.14,30.71,71.17,51.03,22.99,0.00,8.77,62.47,75.43,58.76
United States,I.  Level of production   ,Sugar,,MPS table,000 tons,"5,315.00","6,143.99","5,957.37","5,750.59","5,375.68","6,059.09","6,362.55","6,582.79","6,446.61","6,706.35","6,109.52","6,235.62","6,624.82","7,649.51","7,527.63","7,264.52","6,307.91","7,505.77","7,032.51","6,285.21","6,519.46","7,117.53","6,680.56","6,336.07","7,079.20","6,388.95","7,570.70","7,339.21","7,146.70","7,145.34","7,680.62","7,572.71","7,898.23","7,161.12","7,119.93"
United States,II.  Value of production (at farm gate)  ,Sugar,,MPS table,USD mn,"1,726.50","1,925.25","1,900.10","1,915.98","2,045.72","1,962.21","2,083.30","1,891.72","2,133.75","1,977.62","2,044.30","2,050.29","2,126.06","2,144.80","2,054.82","2,026.10","2,104.47","2,232.76","1,928.00","1,878.43","2,423.64","2,221.70","2,108.62","2,589.25","3,276.17","3,383.61","3,696.96","2,489.63","2,494.73","2,663.00","2,355.80","2,481.69","2,338.47","2,322.11","3,208.68"
United States,III. Producer Single Commodity Transfers,Sugar,"Includes Sugar specific programmes in A, B, C and D",A+B+C+D,USD mn,"1,010.65","1,195.78",900.15,709.15,715.47,945.57,956.99,947.32,757.79,759.67,741.01,729.88,"1,014.66","1,471.36","1,064.35","1,162.78","1,184.62","1,326.72","1,053.40",895.65,476.13,804.58,760.28,529.23,"1,241.60",890.07,657.67,198.08,672.65,"1,072.37",906.80,"1,179.10","1,345.03","1,293.55","1,327.16"
United States,A.  Support based on commodity outputs,Sugar,,A1+A2,USD mn,"1,010.02","1,196.51",890.56,701.42,708.33,943.21,960.58,934.76,757.56,750.93,735.87,725.46,"1,004.05","1,461.70","1,036.98","1,131.53","1,035.52","1,330.78","1,039.81",757.31,480.25,803.57,736.03,501.22,"1,212.61",859.33,619.32,159.00,645.66,"1,047.33",881.76,"1,149.23","1,313.12","1,259.82","1,284.51"
United States,               A1.  Market Price Support  ,Sugar,MPS for Sugar,TOTAL table,USD mn,"1,007.67","1,194.58",888.71,699.42,706.33,940.41,957.78,931.68,754.76,749.66,735.10,725.03,"1,003.42","1,422.01",975.40,"1,087.85","1,034.65","1,329.71","1,039.06",756.37,478.45,801.33,733.14,499.36,"1,210.68",857.33,617.11,157.16,643.76,"1,044.42",879.34,"1,147.32","1,309.78","1,257.40","1,278.63"
United States,               A2.  Payments based on output,Sugar,Sugar specific programmes in A2,TOTAL table,USD mn,2.35,1.92,1.85,2.00,2.00,2.80,2.80,3.08,2.80,1.26,0.77,0.43,0.63,39.69,61.59,43.67,0.87,1.08,0.75,0.94,1.80,2.24,2.89,1.86,1.92,2.01,2.21,1.85,1.90,2.91,2.41,1.91,3.33,2.42,5.88
United States,B.  Payments based on input use,Sugar,,B1+B2+B3,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B1.  Variable input use,Sugar,Sugar specific programmes in B1,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
United States,                B2.  Fixed capital formation,Sugar,Sugar specific programmes in B2,TOTAL table,USD mn,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
