country,Commodity,description,year,unit,value,Currency / Unit
DOMINICAN REPUBLIC,Poultry meat,On-farm Services,2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Payments Based on Input Use,2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Payments Based on Output,2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,85.41,%
DOMINICAN REPUBLIC,Poultry meat,Producer Single Commodity Transfers (PSCT),2007,DOPmn,11026.7,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Support Based on Commodity Outputs,2007,DOPmn,11026.7,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Value of Production (at farm gate),2007,DOPmn,12910.62,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Variable Input Use,2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Fixed Capital Formation,2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Level of Production,2007,000t,531.62,000t
DOMINICAN REPUBLIC,Sugar,Market Price Support (MPS),2007,DOPmn,107.21,DOPmn
DOMINICAN REPUBLIC,Sugar,On-farm Services,2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Payments Based on Input Use,2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,"Payments Based on Non-current A/AN/R/I, Production Required",2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Payments Based on Output,2007,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,2.22,%
DOMINICAN REPUBLIC,Sugar,Producer Single Commodity Transfers (PSCT),2007,DOPmn,107.21,DOPmn
DOMINICAN REPUBLIC,Sugar,Support Based on Commodity Outputs,2007,DOPmn,107.21,DOPmn
DOMINICAN REPUBLIC,Sugar,Value of Production (at farm gate),2007,DOPmn,4832.91,DOPmn
DOMINICAN REPUBLIC,Sugar,Variable Input Use,2007,DOPmn,0,DOPmn
ECUADOR,Beef and veal,Fixed Capital Formation,2007,USDmn,0,USDmn
ECUADOR,Beef and veal,Level of Production,2007,000t,291.35,000t
ECUADOR,Beef and veal,Market Price Support (MPS),2007,USDmn,53.08,USDmn
ECUADOR,Beef and veal,On-farm Services,2007,USDmn,0,USDmn
ECUADOR,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2007,USDmn,0,USDmn
ECUADOR,Beef and veal,Payments Based on Input Use,2007,USDmn,0,USDmn
ECUADOR,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2007,USDmn,0,USDmn
ECUADOR,Beef and veal,Payments Based on Output,2007,USDmn,0,USDmn
ECUADOR,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,13.6,%
ECUADOR,Beef and veal,Producer Single Commodity Transfers (PSCT),2007,USDmn,53.08,USDmn
ECUADOR,Beef and veal,Support Based on Commodity Outputs,2007,USDmn,53.08,USDmn
ECUADOR,Beef and veal,Value of Production (at farm gate),2007,USDmn,390.41,USDmn
ECUADOR,Beef and veal,Variable Input Use,2007,USDmn,0,USDmn
ECUADOR,Pig meat,Fixed Capital Formation,2007,USDmn,0,USDmn
ECUADOR,Pig meat,Level of Production,2007,000t,161.62,000t
ECUADOR,Pig meat,Market Price Support (MPS),2007,USDmn,103.41,USDmn
ECUADOR,Pig meat,On-farm Services,2007,USDmn,0,USDmn
ECUADOR,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2007,USDmn,0,USDmn
ECUADOR,Pig meat,Payments Based on Input Use,2007,USDmn,0,USDmn
ECUADOR,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2007,USDmn,0,USDmn
ECUADOR,Pig meat,Payments Based on Output,2007,USDmn,0,USDmn
ECUADOR,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,26.66,%
ECUADOR,Pig meat,Producer Single Commodity Transfers (PSCT),2007,USDmn,103.41,USDmn
ECUADOR,Pig meat,Support Based on Commodity Outputs,2007,USDmn,103.41,USDmn
ECUADOR,Pig meat,Value of Production (at farm gate),2007,USDmn,387.89,USDmn
ECUADOR,Pig meat,Variable Input Use,2007,USDmn,0,USDmn
GUATEMALA,Beef and veal,Level of Production,2007,000t,148.35,000t
GUATEMALA,Beef and veal,Market Price Support (MPS),2007,GTQmn,-85.29,GTQmn
GUATEMALA,Beef and veal,Payments Based on Input Use,2007,GTQmn,0,GTQmn
GUATEMALA,Beef and veal,Payments Based on Output,2007,GTQmn,0,GTQmn
GUATEMALA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,-3.36,%
GUATEMALA,Beef and veal,Producer Single Commodity Transfers (PSCT),2007,GTQmn,-85.29,GTQmn
GUATEMALA,Beef and veal,Support Based on Commodity Outputs,2007,GTQmn,-85.29,GTQmn
GUATEMALA,Beef and veal,Value of Production (at farm gate),2007,GTQmn,2540.75,GTQmn
GUATEMALA,Pig meat,Level of Production,2007,000t,34.56,000t
GUATEMALA,Pig meat,Market Price Support (MPS),2007,GTQmn,-166.96,GTQmn
GUATEMALA,Pig meat,Payments Based on Input Use,2007,GTQmn,0,GTQmn
GUATEMALA,Pig meat,Payments Based on Output,2007,GTQmn,0,GTQmn
GUATEMALA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,-27.81,%
GUATEMALA,Pig meat,Producer Single Commodity Transfers (PSCT),2007,GTQmn,-166.96,GTQmn
GUATEMALA,Pig meat,Support Based on Commodity Outputs,2007,GTQmn,-166.96,GTQmn
GUATEMALA,Pig meat,Value of Production (at farm gate),2007,GTQmn,600.36,GTQmn
GUATEMALA,Poultry meat,Level of Production,2007,000t,178.17,000t
GUATEMALA,Poultry meat,Market Price Support (MPS),2007,GTQmn,1591.2,GTQmn
GUATEMALA,Poultry meat,Payments Based on Input Use,2007,GTQmn,0,GTQmn
GUATEMALA,Poultry meat,Payments Based on Output,2007,GTQmn,0,GTQmn
GUATEMALA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,44.81,%
GUATEMALA,Poultry meat,Producer Single Commodity Transfers (PSCT),2007,GTQmn,1591.2,GTQmn
GUATEMALA,Poultry meat,Support Based on Commodity Outputs,2007,GTQmn,1591.2,GTQmn
GUATEMALA,Poultry meat,Value of Production (at farm gate),2007,GTQmn,3551.2,GTQmn
GUATEMALA,Sugar,Level of Production,2007,000t,2016.36,000t
GUATEMALA,Sugar,Market Price Support (MPS),2007,GTQmn,2340.24,GTQmn
GUATEMALA,Sugar,Payments Based on Input Use,2007,GTQmn,0,GTQmn
GUATEMALA,Sugar,Payments Based on Output,2007,GTQmn,0,GTQmn
GUATEMALA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,97.47,%
GUATEMALA,Sugar,Producer Single Commodity Transfers (PSCT),2007,GTQmn,2340.24,GTQmn
GUATEMALA,Sugar,Support Based on Commodity Outputs,2007,GTQmn,2340.24,GTQmn
GUATEMALA,Sugar,Value of Production (at farm gate),2007,GTQmn,2401,GTQmn
HAITI,Beef and veal,Level of Production,2007,000t,43.5,000t
HAITI,Beef and veal,Market Price Support (MPS),2007,HTGmn,1645.15,HTGmn
HAITI,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2007,HTGmn,0,HTGmn
HAITI,Beef and veal,Payments Based on Input Use,2007,HTGmn,0,HTGmn
HAITI,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,1.65,%
HAITI,Beef and veal,Producer Single Commodity Transfers (PSCT),2007,HTGmn,1645.15,HTGmn
HAITI,Beef and veal,Support Based on Commodity Outputs,2007,HTGmn,1645.15,HTGmn
HAITI,Beef and veal,Value of Production (at farm gate),2007,HTGmn,4331.77,HTGmn
JAMAICA,Beef and veal,Fixed Capital Formation,2007,JMDmn,0,JMDmn
JAMAICA,Beef and veal,Level of Production,2007,000t,5.54,000t
JAMAICA,Beef and veal,Market Price Support (MPS),2007,JMDmn,474.76,JMDmn
JAMAICA,Beef and veal,Payments Based on Input Use,2007,JMDmn,0.09,JMDmn
JAMAICA,Beef and veal,Payments Based on Output,2007,JMDmn,0,JMDmn
JAMAICA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,28.36,%
JAMAICA,Beef and veal,Producer Single Commodity Transfers (PSCT),2007,JMDmn,487.37,JMDmn
JAMAICA,Beef and veal,Support Based on Commodity Outputs,2007,JMDmn,487.28,JMDmn
JAMAICA,Beef and veal,Value of Production (at farm gate),2007,JMDmn,1706.01,JMDmn
JAMAICA,Beef and veal,Variable Input Use,2007,JMDmn,0.09,JMDmn
JAMAICA,Pig meat,Fixed Capital Formation,2007,JMDmn,0,JMDmn
JAMAICA,Pig meat,Level of Production,2007,000t,7.24,000t
JAMAICA,Pig meat,Market Price Support (MPS),2007,JMDmn,0,JMDmn
JAMAICA,Pig meat,Payments Based on Input Use,2007,JMDmn,1.38,JMDmn
JAMAICA,Pig meat,Payments Based on Output,2007,JMDmn,0,JMDmn
JAMAICA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,2.25,%
JAMAICA,Pig meat,Producer Single Commodity Transfers (PSCT),2007,JMDmn,20.96,JMDmn
JAMAICA,Pig meat,Support Based on Commodity Outputs,2007,JMDmn,19.58,JMDmn
JAMAICA,Pig meat,Value of Production (at farm gate),2007,JMDmn,912.11,JMDmn
JAMAICA,Pig meat,Variable Input Use,2007,JMDmn,1.38,JMDmn
JAMAICA,Poultry meat,Fixed Capital Formation,2007,JMDmn,3.49,JMDmn
JAMAICA,Poultry meat,Level of Production,2007,000t,107.26,000t
JAMAICA,Poultry meat,Market Price Support (MPS),2007,JMDmn,9848.73,JMDmn
JAMAICA,Poultry meat,On-farm Services,2007,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Payments Based on Input Use,2007,JMDmn,26.72,JMDmn
JAMAICA,Poultry meat,Payments Based on Output,2007,JMDmn,0,JMDmn
JAMAICA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,56.21,%
JAMAICA,Poultry meat,Producer Single Commodity Transfers (PSCT),2007,JMDmn,10159.14,JMDmn
JAMAICA,Poultry meat,Support Based on Commodity Outputs,2007,JMDmn,10132.43,JMDmn
JAMAICA,Poultry meat,Value of Production (at farm gate),2007,JMDmn,17763.66,JMDmn
JAMAICA,Poultry meat,Variable Input Use,2007,JMDmn,23.22,JMDmn
JAMAICA,Sugar,Fixed Capital Formation,2007,JMDmn,0,JMDmn
JAMAICA,Sugar,Level of Production,2007,000t,1968.01,000t
JAMAICA,Sugar,Market Price Support (MPS),2007,JMDmn,769.85,JMDmn
JAMAICA,Sugar,On-farm Services,2007,JMDmn,0,JMDmn
JAMAICA,Sugar,Payments Based on Input Use,2007,JMDmn,167.17,JMDmn
JAMAICA,Sugar,Payments Based on Output,2007,JMDmn,74.88,JMDmn
JAMAICA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,22.04,%
JAMAICA,Sugar,Producer Single Commodity Transfers (PSCT),2007,JMDmn,1011.89,JMDmn
JAMAICA,Sugar,Support Based on Commodity Outputs,2007,JMDmn,844.72,JMDmn
JAMAICA,Sugar,Value of Production (at farm gate),2007,JMDmn,4349.3,JMDmn
JAMAICA,Sugar,Variable Input Use,2007,JMDmn,167.17,JMDmn
PARAGUAY,Beef and veal,Fixed Capital Formation,2007,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Level of Production,2007,000t,265.32,000t
PARAGUAY,Beef and veal,Market Price Support (MPS),2007,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,On-farm Services,2007,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Payments Based on Input Use,2007,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2007,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Payments Based on Output,2007,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,0,%
PARAGUAY,Beef and veal,Producer Single Commodity Transfers (PSCT),2007,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Support Based on Commodity Outputs,2007,PYGmn,0,PYGmn
PARAGUAY,Beef and veal,Value of Production (at farm gate),2007,PYGmn,2131441.88,PYGmn
PARAGUAY,Beef and veal,Variable Input Use,2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Fixed Capital Formation,2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Level of Production,2007,000t,11.48,000t
PARAGUAY,Pig meat,Market Price Support (MPS),2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,On-farm Services,2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Payments Based on Input Use,2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Payments Based on Output,2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,0,%
PARAGUAY,Pig meat,Producer Single Commodity Transfers (PSCT),2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Support Based on Commodity Outputs,2007,PYGmn,0,PYGmn
PARAGUAY,Pig meat,Value of Production (at farm gate),2007,PYGmn,61043.65,PYGmn
PARAGUAY,Pig meat,Variable Input Use,2007,PYGmn,0,PYGmn
SURINAME,Beef and veal,Level of Production,2007,000t,1.59,000t
SURINAME,Beef and veal,Market Price Support (MPS),2007,SRDmn,6.35,SRDmn
SURINAME,Beef and veal,On-farm Services,2007,SRDmn,0,SRDmn
SURINAME,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2007,SRDmn,0,SRDmn
SURINAME,Beef and veal,Payments Based on Input Use,2007,SRDmn,0,SRDmn
SURINAME,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,37.95,%
SURINAME,Beef and veal,Producer Single Commodity Transfers (PSCT),2007,SRDmn,6.35,SRDmn
SURINAME,Beef and veal,Support Based on Commodity Outputs,2007,SRDmn,6.35,SRDmn
SURINAME,Beef and veal,Value of Production (at farm gate),2007,SRDmn,16.74,SRDmn
SURINAME,Beef and veal,Variable Input Use,2007,SRDmn,0,SRDmn
SURINAME,Pig meat,Level of Production,2007,000t,1.61,000t
SURINAME,Pig meat,Market Price Support (MPS),2007,SRDmn,6.38,SRDmn
SURINAME,Pig meat,On-farm Services,2007,SRDmn,0,SRDmn
SURINAME,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2007,SRDmn,0,SRDmn
SURINAME,Pig meat,Payments Based on Input Use,2007,SRDmn,0,SRDmn
SURINAME,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,54.76,%
SURINAME,Pig meat,Producer Single Commodity Transfers (PSCT),2007,SRDmn,6.38,SRDmn
SURINAME,Pig meat,Support Based on Commodity Outputs,2007,SRDmn,6.38,SRDmn
SURINAME,Pig meat,Value of Production (at farm gate),2007,SRDmn,11.65,SRDmn
SURINAME,Pig meat,Variable Input Use,2007,SRDmn,0,SRDmn
SURINAME,Poultry meat,Level of Production,2007,000t,11.8,000t
SURINAME,Poultry meat,Market Price Support (MPS),2007,SRDmn,14.53,SRDmn
SURINAME,Poultry meat,On-farm Services,2007,SRDmn,0,SRDmn
SURINAME,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2007,SRDmn,0,SRDmn
SURINAME,Poultry meat,Payments Based on Input Use,2007,SRDmn,0,SRDmn
SURINAME,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2007,%,17.46,%
SURINAME,Poultry meat,Producer Single Commodity Transfers (PSCT),2007,SRDmn,14.53,SRDmn
SURINAME,Poultry meat,Support Based on Commodity Outputs,2007,SRDmn,14.53,SRDmn
SURINAME,Poultry meat,Value of Production (at farm gate),2007,SRDmn,83.19,SRDmn
SURINAME,Poultry meat,Variable Input Use,2007,SRDmn,0,SRDmn
BOLIVIA,Beef and veal,Fixed Capital Formation,2008,BOBmn,0.18,BOBmn
BOLIVIA,Beef and veal,Level of Production,2008,000t,191.74,000t
BOLIVIA,Beef and veal,Market Price Support (MPS),2008,BOBmn,-2393.1,BOBmn
BOLIVIA,Beef and veal,On-farm Services,2008,BOBmn,0.14,BOBmn
BOLIVIA,Beef and veal,Payments Based on Input Use,2008,BOBmn,0.79,BOBmn
BOLIVIA,Beef and veal,Payments Based on Output,2008,BOBmn,0,BOBmn
BOLIVIA,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2008,%,-130.99,%
BOLIVIA,Beef and veal,Producer Single Commodity Transfers (PSCT),2008,BOBmn,-2392.31,BOBmn
BOLIVIA,Beef and veal,Support Based on Commodity Outputs,2008,BOBmn,-2393.1,BOBmn
BOLIVIA,Beef and veal,Value of Production (at farm gate),2008,BOBmn,1825.5,BOBmn
BOLIVIA,Beef and veal,Variable Input Use,2008,BOBmn,0.46,BOBmn
BOLIVIA,Pig meat,Fixed Capital Formation,2008,BOBmn,0,BOBmn
BOLIVIA,Pig meat,Level of Production,2008,000t,78.31,000t
BOLIVIA,Pig meat,Market Price Support (MPS),2008,BOBmn,-31.16,BOBmn
BOLIVIA,Pig meat,On-farm Services,2008,BOBmn,0,BOBmn
BOLIVIA,Pig meat,Payments Based on Input Use,2008,BOBmn,0,BOBmn
BOLIVIA,Pig meat,Payments Based on Output,2008,BOBmn,0,BOBmn
BOLIVIA,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2008,%,-4.14,%
BOLIVIA,Pig meat,Producer Single Commodity Transfers (PSCT),2008,BOBmn,-31.16,BOBmn
BOLIVIA,Pig meat,Support Based on Commodity Outputs,2008,BOBmn,-31.16,BOBmn
BOLIVIA,Pig meat,Value of Production (at farm gate),2008,BOBmn,752.31,BOBmn
BOLIVIA,Pig meat,Variable Input Use,2008,BOBmn,0,BOBmn
BOLIVIA,Poultry meat,Fixed Capital Formation,2008,BOBmn,0,BOBmn
BOLIVIA,Poultry meat,Level of Production,2008,000t,181.32,000t
BOLIVIA,Poultry meat,Market Price Support (MPS),2008,BOBmn,-35.74,BOBmn
BOLIVIA,Poultry meat,On-farm Services,2008,BOBmn,0,BOBmn
BOLIVIA,Poultry meat,Payments Based on Input Use,2008,BOBmn,0,BOBmn
BOLIVIA,Poultry meat,Payments Based on Output,2008,BOBmn,0,BOBmn
BOLIVIA,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2008,%,-2.32,%
BOLIVIA,Poultry meat,Producer Single Commodity Transfers (PSCT),2008,BOBmn,-35.74,BOBmn
BOLIVIA,Poultry meat,Support Based on Commodity Outputs,2008,BOBmn,-35.74,BOBmn
BOLIVIA,Poultry meat,Value of Production (at farm gate),2008,BOBmn,1539.39,BOBmn
BOLIVIA,Poultry meat,Variable Input Use,2008,BOBmn,0,BOBmn
BOLIVIA,Sugar,Fixed Capital Formation,2008,BOBmn,0,BOBmn
BOLIVIA,Sugar,Level of Production,2008,000t,634.74,000t
BOLIVIA,Sugar,Market Price Support (MPS),2008,BOBmn,-227.22,BOBmn
BOLIVIA,Sugar,On-farm Services,2008,BOBmn,0.01,BOBmn
BOLIVIA,Sugar,Payments Based on Input Use,2008,BOBmn,0.01,BOBmn
BOLIVIA,Sugar,Payments Based on Output,2008,BOBmn,0,BOBmn
BOLIVIA,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2008,%,-21.24,%
BOLIVIA,Sugar,Producer Single Commodity Transfers (PSCT),2008,BOBmn,-227.22,BOBmn
BOLIVIA,Sugar,Support Based on Commodity Outputs,2008,BOBmn,-227.22,BOBmn
BOLIVIA,Sugar,Value of Production (at farm gate),2008,BOBmn,1069.53,BOBmn
DOMINICAN REPUBLIC,Beef and veal,Fixed Capital Formation,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Level of Production,2008,000t,99.28,000t
DOMINICAN REPUBLIC,Beef and veal,Market Price Support (MPS),2008,DOPmn,2661.36,DOPmn
DOMINICAN REPUBLIC,Beef and veal,On-farm Services,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,"Payments Based on Current A/AN/R/I, Production Required",2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Payments Based on Input Use,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,"Payments Based on Non-current A/AN/R/I, Production Required",2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Payments Based on Output,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Percentage Producer Single Commodity Transfers (PSCTP),2008,%,16.08,%
DOMINICAN REPUBLIC,Beef and veal,Producer Single Commodity Transfers (PSCT),2008,DOPmn,2661.36,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Support Based on Commodity Outputs,2008,DOPmn,2661.36,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Value of Production (at farm gate),2008,DOPmn,16551.49,DOPmn
DOMINICAN REPUBLIC,Beef and veal,Variable Input Use,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Fixed Capital Formation,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Level of Production,2008,000t,70.39,000t
DOMINICAN REPUBLIC,Pig meat,Market Price Support (MPS),2008,DOPmn,3288.53,DOPmn
DOMINICAN REPUBLIC,Pig meat,On-farm Services,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,"Payments Based on Current A/AN/R/I, Production Required",2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Payments Based on Input Use,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,"Payments Based on Non-current A/AN/R/I, Production Required",2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Payments Based on Output,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Pig meat,Percentage Producer Single Commodity Transfers (PSCTP),2008,%,50.8,%
DOMINICAN REPUBLIC,Pig meat,Producer Single Commodity Transfers (PSCT),2008,DOPmn,3288.53,DOPmn
DOMINICAN REPUBLIC,Pig meat,Support Based on Commodity Outputs,2008,DOPmn,3288.53,DOPmn
DOMINICAN REPUBLIC,Pig meat,Value of Production (at farm gate),2008,DOPmn,6473,DOPmn
DOMINICAN REPUBLIC,Pig meat,Variable Input Use,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Fixed Capital Formation,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Level of Production,2008,000t,125.39,000t
DOMINICAN REPUBLIC,Poultry meat,Market Price Support (MPS),2008,DOPmn,10044.31,DOPmn
DOMINICAN REPUBLIC,Poultry meat,On-farm Services,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,"Payments Based on Current A/AN/R/I, Production Required",2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Payments Based on Input Use,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,"Payments Based on Non-current A/AN/R/I, Production Required",2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Payments Based on Output,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Percentage Producer Single Commodity Transfers (PSCTP),2008,%,74.98,%
DOMINICAN REPUBLIC,Poultry meat,Producer Single Commodity Transfers (PSCT),2008,DOPmn,10044.31,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Support Based on Commodity Outputs,2008,DOPmn,10044.31,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Value of Production (at farm gate),2008,DOPmn,13395.29,DOPmn
DOMINICAN REPUBLIC,Poultry meat,Variable Input Use,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Fixed Capital Formation,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Level of Production,2008,000t,521.59,000t
DOMINICAN REPUBLIC,Sugar,Market Price Support (MPS),2008,DOPmn,1551.2,DOPmn
DOMINICAN REPUBLIC,Sugar,On-farm Services,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,"Payments Based on Current A/AN/R/I, Production Required",2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Payments Based on Input Use,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,"Payments Based on Non-current A/AN/R/I, Production Required",2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Payments Based on Output,2008,DOPmn,0,DOPmn
DOMINICAN REPUBLIC,Sugar,Percentage Producer Single Commodity Transfers (PSCTP),2008,%,24.74,%
DOMINICAN REPUBLIC,Sugar,Producer Single Commodity Transfers (PSCT),2008,DOPmn,1551.2,DOPmn
DOMINICAN REPUBLIC,Sugar,Support Based on Commodity Outputs,2008,DOPmn,1551.2,DOPmn
DOMINICAN REPUBLIC,Sugar,Value of Production (at farm gate),2008,DOPmn,6270.5,DOPmn
DOMINICAN REPUBLIC,Sugar,Variable Input Use,2008,DOPmn,0,DOPmn
